  YEAR MON DAY  INDEX    DOSE CODE
  N/A- no data: MOD-reconstructed value: OBS-observation: Modelled UVI not reliable
 1992   1  13 -1.000   -1.00  N/A
 1992   1  14 -1.000   -1.00  N/A
 1992   1  15 -1.000   -1.00  N/A
 1992   1  16 -1.000   -1.00  N/A
 1992   1  17 -1.000   -1.00  N/A
 1992   1  18 -1.000   -1.00  N/A
 1992   1  19 -1.000   -1.00  N/A
 1992   1  20 -1.000   -1.00  N/A
 1992   1  21 -1.000   -1.00  N/A
 1992   1  22 -1.000   -1.00  N/A
 1992   1  23 -1.000   -1.00  N/A
 1992   1  24 -1.000   -1.00  N/A
 1992   1  25 -1.000   -1.00  N/A
 1992   1  26 -1.000   -1.00  N/A
 1992   1  27 -1.000   -1.00  N/A
 1992   1  28 -1.000   -1.00  N/A
 1992   1  29 -1.000   -1.00  N/A
 1992   1  30 -1.000   -1.00  N/A
 1992   1  31 -1.000   -1.00  N/A
 1992   2   1 -1.000   -1.00  N/A
 1992   2   2 -1.000   -1.00  N/A
 1992   2   3 -1.000   -1.00  N/A
 1992   2   4 -1.000   -1.00  N/A
 1992   2   5 -1.000   -1.00  N/A
 1992   2   6 -1.000   -1.00  N/A
 1992   2   7 -1.000   -1.00  N/A
 1992   2   8 -1.000   -1.00  N/A
 1992   2   9 -1.000   -1.00  N/A
 1992   2  10 -1.000   -1.00  N/A
 1992   2  11 -1.000   -1.00  N/A
 1992   2  12 -1.000   -1.00  N/A
 1992   2  13 -1.000   -1.00  N/A
 1992   2  14 -1.000   -1.00  N/A
 1992   2  15 -1.000   -1.00  N/A
 1992   2  16 -1.000   -1.00  N/A
 1992   2  17 -1.000   -1.00  N/A
 1992   2  18 -1.000   -1.00  N/A
 1992   2  19 -1.000   -1.00  N/A
 1992   2  20 -1.000   -1.00  N/A
 1992   2  21 -1.000   -1.00  N/A
 1992   2  22 -1.000   -1.00  N/A
 1992   2  23 -1.000   -1.00  N/A
 1992   2  24 -1.000   -1.00  N/A
 1992   2  25 -1.000   -1.00  N/A
 1992   2  26 -1.000   -1.00  N/A
 1992   2  27 -1.000   -1.00  N/A
 1992   2  28 -1.000   -1.00  N/A
 1992   2  29 -1.000   -1.00  N/A
 1992   3   1  0.119   50.40  MOD
 1992   3   2  0.120   15.79  MOD
 1992   3   3  0.133   52.37  MOD
 1992   3   4  0.143   21.16  MOD
 1992   3   5  0.145   21.89  MOD
 1992   3   6  0.156   23.98  MOD
 1992   3   7  0.186   84.40  MOD
 1992   3   8  0.181   28.73  MOD
 1992   3   9  0.208   33.52  MOD
 1992   3  10  0.223   36.63  MOD
 1992   3  11  0.230   37.94  MOD
 1992   3  12  0.218   36.01  MOD
 1992   3  13  0.242   96.94  MOD
 1992   3  14  0.256   42.17  MOD
 1992   3  15  0.272  111.70  MOD
 1992   3  16  0.277  113.52  MOD
 1992   3  17  0.338  161.48  MOD
 1992   3  18 -1.000   -1.00  N/A
 1992   3  19  0.318   90.73  MOD
 1992   3  20  0.355  194.60  MOD
 1992   3  21  0.339  155.46  MOD
 1992   3  22  0.386  208.10  MOD
 1992   3  23  0.415  214.72  MOD
 1992   3  24  0.448  259.11  MOD
 1992   3  25  0.445  258.95  MOD
 1992   3  26 -1.000   -1.00  N/A
 1992   3  27  0.441  267.81  MOD
 1992   3  28  0.509  287.20  MOD
 1992   3  29  0.605  375.29  MOD
 1992   3  30  0.602  370.03  MOD
 1992   3  31 -1.000   -1.00  N/A
 1992   4   1 -1.000   -1.00  N/A
 1992   4   2  0.547  285.60  MOD
 1992   4   3  0.584  314.85  MOD
 1992   4   4  0.601  308.91  MOD
 1992   4   5  0.632  138.61  MOD
 1992   4   6  0.697  151.75  MOD
 1992   4   7  0.779  522.41  MOD
 1992   4   8  0.735  391.14  MOD
 1992   4   9  0.959  626.92  MOD
 1992   4  10  0.980  669.56  MOD
 1992   4  11  0.893  203.66  MOD
 1992   4  12  1.086  742.46  MOD
 1992   4  13  1.163  816.28  MOD
 1992   4  14  1.305  900.69  MOD
 1992   4  15 -1.000   -1.00  N/A
 1992   4  16  0.929  222.30  MOD
 1992   4  17  1.047  661.11  MOD
 1992   4  18  1.005  696.87  MOD
 1992   4  19  1.108  746.62  MOD
 1992   4  20  1.212  919.25  MOD
 1992   4  21  1.346 1022.03  MOD
 1992   4  22  1.347 1000.36  MOD
 1992   4  23  1.427 1091.94  MOD
 1992   4  24  1.308  935.00  MOD
 1992   4  25  1.310  915.01  MOD
 1992   4  26  1.325  518.65  MOD
 1992   4  27  1.430 1032.15  MOD
 1992   4  28  1.478 1174.15  MOD
 1992   4  29  1.466  363.73  MOD
 1992   4  30  1.355  640.52  MOD
 1992   5   1  1.374  365.16  MOD
 1992   5   2  1.422  385.23  MOD
 1992   5   3  1.486  714.64  MOD
 1992   5   4  1.712 1326.64  MOD
 1992   5   5  1.784 1232.41  MOD
 1992   5   6  1.986 1498.96  MOD
 1992   5   7  1.788  487.71  MOD
 1992   5   8  1.698  732.08  MOD
 1992   5   9  1.829 1110.95  MOD
 1992   5  10  1.961 1387.85  MOD
 1992   5  11  1.796  501.77  MOD
 1992   5  12  1.989 1449.12  MOD
 1992   5  13  1.777 1139.32  MOD
 1992   5  14  1.883  836.92  MOD
 1992   5  15  2.005 1585.14  MOD
 1992   5  16  1.829 1437.09  MOD
 1992   5  17  2.313 1973.44  MOD
 1992   5  18  2.252 1926.89  MOD
 1992   5  19  2.331 1950.97  MOD
 1992   5  20 -1.000   -1.00  N/A
 1992   5  21  2.571  742.26  MOD
 1992   5  22  2.398  698.45  MOD
 1992   5  23  2.438  711.09  MOD
 1992   5  24  2.580 2072.93  MOD
 1992   5  25  2.666 2143.04  MOD
 1992   5  26  2.853 2405.59  MOD
 1992   5  27  2.606  768.08  MOD
 1992   5  28  2.837  834.71  MOD
 1992   5  29  2.749 1905.68  MOD
 1992   5  30  2.700  801.94  MOD
 1992   5  31  3.062 2640.90  MOD
 1992   6   1  2.625 1868.19  MOD
 1992   6   2  2.885 2405.53  MOD
 1992   6   3  2.938 2163.69  MOD
 1992   6   4  3.127 2205.25  MOD
 1992   6   5  2.639 1248.51  MOD
 1992   6   6  2.609  790.72  MOD
 1992   6   7  3.342 2952.76  MOD
 1992   6   8  2.913 1993.93  MOD
 1992   6   9  3.221 2813.89  MOD
 1992   6  10  3.298 2908.77  MOD
 1992   6  11  2.729  840.82  MOD
 1992   6  12  2.545  787.28  MOD
 1992   6  13  2.782  857.30  MOD
 1992   6  14  3.083 2383.19  MOD
 1992   6  15  2.736 2058.83  MOD
 1992   6  16  2.635  804.63  MOD
 1992   6  17  2.676 2041.85  MOD
 1992   6  18  2.828 2685.36  MOD
 1992   6  19  2.712  827.11  MOD
 1992   6  20 -1.000   -1.00  N/A
 1992   6  21  2.421 1704.18  MOD
 1992   6  22  2.651 2094.67  MOD
 1992   6  23  2.900 2151.77  MOD
 1992   6  24  3.089 2646.72  MOD
 1992   6  25  3.106 2707.91  MOD
 1992   6  26  2.693  830.85  MOD
 1992   6  27  3.144 2783.20  MOD
 1992   6  28  3.294 3033.33  MOD
 1992   6  29  3.273 3012.38  MOD
 1992   6  30  2.954 2749.87  MOD
 1992   7   1  3.353 3020.83  MOD
 1992   7   2  3.412 3091.89  MOD
 1992   7   3  3.558 3209.16  MOD
 1992   7   4  3.331 2967.62  MOD
 1992   7   5  2.519 1897.10  MOD
 1992   7   6  2.580 1605.46  MOD
 1992   7   7  2.531 1468.63  MOD
 1992   7   8  2.454 1152.11  MOD
 1992   7   9  2.669 2003.33  MOD
 1992   7  10  2.615 2237.46  MOD
 1992   7  11  2.631 2184.49  MOD
 1992   7  12  2.308 1763.60  MOD
 1992   7  13  2.180  657.78  MOD
 1992   7  14  2.125  640.08  MOD
 1992   7  15 -1.000   -1.00  N/A
 1992   7  16  2.576 2157.67  MOD
 1992   7  17 -1.000   -1.00  N/A
 1992   7  18  2.224  658.54  MOD
 1992   7  19  2.244 1262.35  MOD
 1992   7  20  2.203 1448.66  MOD
 1992   7  21  2.653 2319.10  MOD
 1992   7  22  2.561 2230.92  MOD
 1992   7  23  2.139  621.53  MOD
 1992   7  24  2.153  622.51  MOD
 1992   7  25  2.433 2128.88  MOD
 1992   7  26  2.616 2219.60  MOD
 1992   7  27  2.666 2182.10  MOD
 1992   7  28  2.330 1644.02  MOD
 1992   7  29  2.024  572.57  MOD
 1992   7  30  2.057 1464.10  MOD
 1992   7  31  1.964  550.38  MOD
 1992   8   1  1.956  538.04  MOD
 1992   8   2  1.979 1281.44  MOD
